model,outer_fold,subject_id,pm,target_id,adaptation_eligible,adaptation_applied,run_id,specification_hash,probability_source,classification_policy,candidate_classification_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_roc_auc,personalized_roc_auc,delta_roc_auc,zero_shot_pr_auc,personalized_pr_auc,delta_pr_auc,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,frozen_median_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy_vs_frozen_median,frozen_median_macro_f1,personalized_macro_f1,delta_macro_f1_vs_frozen_median
lightgbm,1,f1d06060,engagement,target_engagement,True,True,lightgbm__fold_01__engagement__f1d06060__weighted_aug__eafb2c427217,eafb2c42721721df565da658ee325bc52fb755f0dbea90b2cfdb7df51863b78b,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.2452628764821561,207,53,260,3df9af7d5b9bb00fb6f2ccfab376d1d42a30a614f1f7291c48fb081ed028ecae,0.9014675052410902,0.9033816425120773,0.001914137270987104,0.6680779703854322,0.72103376062075,0.05295579023531782,0.09998525009729219,0.10392247298333378,-0.003937222886041591,0.30722924228929754,0.31228002594949383,-0.00505078366019629,0.802023516543615,0.7818795005013217,-0.020144016042293322,0.7486659964426572,0.7779575692197052,0.02929157277704797
xgboost,1,30c140ca,excitement,target_excitement,True,True,xgboost__fold_01__excitement__30c140ca__weighted_aug__1134dd8d66f7,1134dd8d66f7b91b57bda4b2286485753ed166b04be3ed64d7ac262bec8dece0,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6264969706535339,113,47,160,156805c476a35a05e48cb3733a91ca484da7b5fa15e2db079f90e1f31cc1de4b,0.9201656938429674,0.911504424778761,-0.00866126906420639,0.8750227786964095,0.8661373513042281,-0.008885427392181455,0.1607050626794833,0.16159339315918372,-0.000888330479700411,0.6458685621910553,0.6650441216778468,-0.019175559486791505,0.8424025607230277,0.8273394840896253,-0.01506307663340234,0.7971602434077079,0.7836375929682218,-0.013522650439486084
lightgbm,1,30c140ca,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__30c140ca__weighted_aug__0aebc9616f5a,0aebc9616f5abfeebdbce5ac2b727b76fbb4030d6648e69a2cab3287ab0b7405,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7061418771486591,113,47,160,156805c476a35a05e48cb3733a91ca484da7b5fa15e2db079f90e1f31cc1de4b,0.9160233477687818,0.9116927132366786,-0.00433063453210325,0.8799340059089636,0.8693496750122056,-0.010584330896758032,0.13121278629334182,0.13657922005599915,-0.00536643376265733,0.4315554400843215,0.46579001336875175,-0.03423457328443025,0.837883637733007,0.849463377894935,0.011579740161927976,0.8254545454545454,0.8137850769429718,-0.011669468511573688
xgboost,1,3110e0c7,excitement,target_excitement,True,True,xgboost__fold_01__excitement__3110e0c7__weighted_aug__d8ad80999d4d,d8ad80999d4d625a8ffca9f82faba77203d58472b635b98d3f9b323cfcf81514,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.099078160317731,62,171,233,4c54fc7d6ffdc9446ea942e3f690fc0de0d64fb490066333b73cf3d51681840a,0.9100169779286926,0.9619883040935673,0.051971326164874654,0.9682797829538066,0.9772892958147401,0.009009512860933544,0.1340312917961564,0.06145961816488982,0.07257167363126657,0.5594276219476658,0.2599324635438678,0.29949515840379803,0.7347670250896057,0.8621958121109224,0.12742878702131677,0.7432223936521931,0.8876538510341327,0.14443145738193963
lightgbm,1,3110e0c7,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__3110e0c7__weighted_aug__3632ab51cc02,3632ab51cc02c7583a07cd23dc60f6c5c3ee8ee1f650894b776d40d81800b89e,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.1307970594503009,62,171,233,4c54fc7d6ffdc9446ea942e3f690fc0de0d64fb490066333b73cf3d51681840a,0.8955857385398979,0.9694397283531409,0.07385398981324298,0.9568339325625943,0.9862039216446468,0.02936998908205246,0.1278272078874164,0.05463205165171684,0.07319515623569955,0.4650272803192534,0.19677510306790996,0.2682521772513434,0.7274099226561026,0.8776174306734579,0.15020750801735527,0.7414245359160614,0.891582788430926,0.1501582525148646
xgboost,1,7150e10a,excitement,target_excitement,True,True,xgboost__fold_01__excitement__7150e10a__weighted_aug__3b3247582f83,3b3247582f835cacdc8f2cbac37e6e99d38b17e62692c4f43ae6d9228a1bb116,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4999030850594863,320,82,402,391d7c318e625e81cf2e72fc210e438d1ba423387f7eb3f417a5aaf4445edd3b,0.9661585365853658,0.9511814024390245,-0.014977134146341275,0.924153469616419,0.9158582326943979,-0.008295236922021054,0.06279992793192621,0.06048573886207278,0.00231418906985343,0.26384835079020114,0.27030994196651,-0.006461591176308845,0.8200457317073171,0.8155106707317072,-0.00453506097560985,0.8636229330590179,0.8620162763660522,-0.00160665669296578
lightgbm,1,7150e10a,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__7150e10a__weighted_aug__2fb6861efeb3,2fb6861efeb3cec926708e9508a7124aaff7c9a9cd332b19ae23d782df65ee9f,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.502767405597144,320,82,402,391d7c318e625e81cf2e72fc210e438d1ba423387f7eb3f417a5aaf4445edd3b,0.9656631097560975,0.9539634146341464,-0.011699695121951126,0.9342769696672717,0.9217257424265223,-0.012551227240749419,0.051581324002072416,0.05210072167704993,-0.0005193976749775162,0.18143498607262182,0.1924958830778652,-0.011060897005243375,0.8338033536585365,0.8338033536585365,0.0,0.87752970361666,0.87752970361666,0.0
xgboost,1,71f0603f,excitement,target_excitement,True,True,xgboost__fold_01__excitement__71f0603f__weighted_aug__3923f2ae3e30,3923f2ae3e307034df4796a02699f3f2217b37b04969f270e4895d4bf4223baa,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9714453518390656,256,365,621,897a8c81caee2087a0f6590982f571d507fc215958f9a2d44b9d931f6a29f6b0,0.9612157534246574,0.9559075342465754,-0.0053082191780819965,0.9774497791608947,0.9736455308620822,-0.0038042482988125403,0.14757563333346596,0.13285579317726567,0.014719840156200287,0.5542831658693507,0.47663327802844074,0.07764988784090993,0.8938677226027397,0.802097602739726,-0.09177011986301375,0.8950126796280642,0.8122738072703747,-0.08273887235768951
lightgbm,1,71f0603f,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__71f0603f__weighted_aug__6f1258cf0c6f,6f1258cf0c6f0ecd11d3d6c7fec7a47ff6f55dfcd11d227e490444dabae59a29,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9395402440593406,256,365,621,897a8c81caee2087a0f6590982f571d507fc215958f9a2d44b9d931f6a29f6b0,0.9684182363013698,0.960049229452055,-0.008369006849314853,0.9820786768746737,0.9765710566952652,-0.005507620179408423,0.1279912202508225,0.11479410019763917,0.013197120053183325,0.39028931576242676,0.3574974689441967,0.03279184681823005,0.9196382705479452,0.8036708047945205,-0.11596746575342476,0.9159485675614707,0.8146453089244852,-0.10130325863698553
xgboost,1,81f1f0fe,excitement,target_excitement,True,True,xgboost__fold_01__excitement__81f1f0fe__weighted_aug__307252d69fa5,307252d69fa5eb9c96879c9b67cc03dc97d156e3c4e7c76f4f2ec3a4d88fe045,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7445177063345909,121,188,309,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,0.9635132758923861,0.9595568841216809,-0.00395639177070517,0.9791048586462547,0.9776520321750779,-0.001452826471176838,0.11434790349376912,0.10003010730406608,0.014317796189703039,0.406732242722691,0.37162131219446354,0.035110930528227446,0.8644935818533497,0.8588886935115175,-0.005604888341832148,0.8739575779550399,0.8696900965385186,-0.004267481416521335
lightgbm,1,81f1f0fe,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__81f1f0fe__weighted_aug__151c1a0171e5,151c1a0171e54e5fe8181ad17fd206ccd232191cb9701e600cfd1fea5f488481,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6884072306984108,121,188,309,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,0.9693159838227536,0.9613592403727801,-0.007956743449973547,0.9829420038059957,0.9788339114869211,-0.004108092319074608,0.09246544260331543,0.09175639938153257,0.0007090432217828624,0.2764488311693613,0.2776501704035776,-0.001201339234216281,0.8783629330050993,0.8387990152980482,-0.03956391770705103,0.8855311458111157,0.8465324182770453,-0.03899872753407041
xgboost,1,a1721173,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5,0.5,39,39,78,abac1927003aff084ae88553fc286844c8e9babc4312e3028eb6c5bf7b846953,0.9783037475345168,0.9783037475345168,0.0,0.9836779674708607,0.9836779674708607,0.0,0.058910507024747844,0.058910507024747844,0.0,0.21274620040062367,0.21274620040062367,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9226190476190477,0.9226190476190477,0.0
lightgbm,1,a1721173,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5,0.5,39,39,78,abac1927003aff084ae88553fc286844c8e9babc4312e3028eb6c5bf7b846953,0.9737015121630506,0.9737015121630506,0.0,0.977704476690646,0.977704476690646,0.0,0.06998389442246598,0.06998389442246598,0.0,0.23187024041345664,0.23187024041345664,0.0,0.8974358974358974,0.8974358974358974,0.0,0.8968253968253967,0.8968253968253967,0.0
xgboost,1,c060c06a,excitement,target_excitement,True,True,xgboost__fold_01__excitement__c060c06a__weighted_aug__34e671fe7c8b,34e671fe7c8b3e7e510577574a7ff429d206f4088329910cccc8774d860b4259,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.8400230407714844,126,34,160,e54ffb71f604e97bcafd2838613c608f11e60d7f72360e5b3de6354e8a0846cc,0.9794584500466853,0.9873949579831932,0.007936507936507908,0.944401224846138,0.9602470372768458,0.015845812430707817,0.15958415643008433,0.035696280322333726,0.12388787610775061,0.572114730205673,0.13736121532756793,0.4347535148781051,0.8991596638655461,0.9614845938375349,0.062324929971988796,0.8385794995964487,0.9378847540347179,0.09930525443826921
lightgbm,1,c060c06a,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__c060c06a__weighted_aug__0a9a760c4210,0a9a760c42103a957a43aad37fccc4b6541c0a472866f49a39bb85dc5dc65411,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7222615414902049,126,34,160,e54ffb71f604e97bcafd2838613c608f11e60d7f72360e5b3de6354e8a0846cc,0.9778244631185808,0.9855275443510738,0.00770308123249297,0.9273367077218835,0.9575095011958774,0.03017279347399393,0.14775273639854308,0.042164659155658014,0.10558807724288508,0.4810526537657352,0.15707742777779368,0.3239752259879415,0.9059290382819795,0.9388422035480859,0.03291316526610644,0.8342459671451827,0.9121072291804,0.07786126203521726
xgboost,1,c112918e,excitement,target_excitement,True,True,xgboost__fold_01__excitement__c112918e__weighted_aug__93b0f96b3936,93b0f96b3936b012bc0cd1171ea68f9786bc7d9bfecf109e7e4ceb927aa4822b,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.815933421254158,335,118,453,693e4056b5822d6afcffde91dc97469eea4081dfcf6bc773f6af498b88953a59,0.9391095370604604,0.9506197824437137,0.011510245383253292,0.8912695787471807,0.9128023818632125,0.021532803116031785,0.18736192418947262,0.09599781174747164,0.09136411244200097,0.703531998113169,0.3611764827751582,0.34235551533801084,0.8568555527447508,0.8877181887174298,0.03086263597267902,0.8146481178396072,0.8545984021289386,0.03995028428933134
lightgbm,1,c112918e,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__c112918e__weighted_aug__519bcf3e7ad5,519bcf3e7ad520a2f5299364b7d09146bf4fbe6f32b0a37d0d058418bb9a044b,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6813897626981784,335,118,453,693e4056b5822d6afcffde91dc97469eea4081dfcf6bc773f6af498b88953a59,0.9503162155325069,0.9518593473311409,0.0015431317986339677,0.9152495877549215,0.9228782161305455,0.007628628375624058,0.12034938348905991,0.09222582174706344,0.02812356174199647,0.3814665012904093,0.29819885326886214,0.08326764802154718,0.8775107513281053,0.8832405767771313,0.005729825449026005,0.8423872703655595,0.8476410280200408,0.005253757654481328
xgboost,1,d111e017,excitement,target_excitement,True,True,xgboost__fold_01__excitement__d111e017__weighted_aug__948f58e2b9b4,948f58e2b9b4b9f7e0446bc311847247a7c5658ad0bfa7c70e5e5b48df4da323,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5000823613954708,374,429,803,b4efe3344b74faa0d6ed7bfd7572a901f2a57b5447f7cf36fcdfe5ea5564dfb6,0.9765029978933721,0.9785784625356818,0.0020754646423096768,0.9776546316773033,0.9804727682275874,0.002818136550284178,0.052716430662169515,0.05115895874651069,0.0015574719156588243,0.23343822751799703,0.22430200331454195,0.009136224203455084,0.9367544220485398,0.9387426299191005,0.001988207870560754,0.93734785593908,0.9397795165362598,0.0024316605971798078
lightgbm,1,d111e017,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__d111e017__weighted_aug__c8860fa79b1a,c8860fa79b1a4796cc869511417a9df7e518cc8fa110b7bc5f5e06bb86493051,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4963984882947183,374,429,803,b4efe3344b74faa0d6ed7bfd7572a901f2a57b5447f7cf36fcdfe5ea5564dfb6,0.9760791792877355,0.9754247534996199,-0.0006544257881155868,0.9770037398319298,0.9746457213312691,-0.0023580185006606413,0.05351936317539245,0.05414991091113199,-0.0006305477357395409,0.19371623899839896,0.19737610868499192,-0.003659869686592959,0.9287330316742082,0.926230632112985,-0.002502399561223223,0.929742769292303,0.9272335824813139,-0.002509186810989106
xgboost,1,f1d06060,excitement,target_excitement,True,True,xgboost__fold_01__excitement__f1d06060__weighted_aug__20364a257c9e,20364a257c9e9c4339c6f0a83a110a86a43535386c5f72671adffd0e88bae92c,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5190723370760679,88,204,292,11b7f04710ffc1ab55fdca4f15be66510560f92884bf4dfe18ff28daed21a909,0.9674131016042781,0.9741532976827094,0.006740196078431349,0.985719774562383,0.9898170961494445,0.004097321587061442,0.087113056742894,0.07757022687465165,0.009542829868242356,0.3373287330750192,0.2516440161082405,0.0856847169667787,0.8407976827094474,0.8472593582887701,0.0064616755793226455,0.8611754917691805,0.8633198759581067,0.0021443841889261517
lightgbm,1,f1d06060,excitement,target_excitement,True,True,lightgbm__fold_01__excitement__f1d06060__weighted_aug__ad68366d7956,ad68366d79565cc864fe960f36466c69ac0f8632fcd0b8fa06ca641b624de521,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5554878944366123,88,204,292,11b7f04710ffc1ab55fdca4f15be66510560f92884bf4dfe18ff28daed21a909,0.9666889483065954,0.9705882352941176,0.003899286987522288,0.9860449600380137,0.9882980841804753,0.0022531241424615933,0.07886922253635269,0.07154090678086655,0.007328315755486134,0.25113929510704336,0.2198242861550948,0.03131500895194855,0.8464795008912656,0.8643048128342246,0.017825311942959,0.8660451350351461,0.8775150068706155,0.011469871835469325
xgboost,1,30c140ca,focus,target_focus,True,True,xgboost__fold_01__focus__30c140ca__weighted_aug__259398fafe39,259398fafe3949f87a1c0ff4db937dffa4e5c4a4b16bca90cfa6be8224806ad2,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.2660715165548026,49,94,143,194aeb1b1fd6275088bac7237adb739bf065a09bd7bcb0d3401db5f681cb1849,0.8536691272253583,0.8148067737733392,-0.03886235345201905,0.9216092485357512,0.8992179224265814,-0.02239132610916983,0.2398891385734532,0.23138646341902544,0.008502675154427763,0.780649678735289,0.6956766220246628,0.08497305671062616,0.7694311767260096,0.695397307859314,-0.0740338688666956,0.7403147699757869,0.6540265639658323,-0.08628820600995468
lightgbm,1,30c140ca,focus,target_focus,True,True,lightgbm__fold_01__focus__30c140ca__weighted_aug__995ccd079502,995ccd0795026d32e2a6152b9e989b738db7bacb7c6cfb1df3680883eacc2c54,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.3151848125422845,49,94,143,194aeb1b1fd6275088bac7237adb739bf065a09bd7bcb0d3401db5f681cb1849,0.8434650455927052,0.8412939643942683,-0.002171081198436897,0.9114272249805893,0.9133908562417096,0.0019636312611203133,0.2245028868972799,0.18150442792258564,0.04299845897469426,0.6464756642581335,0.5377315056252716,0.10874415863286191,0.7543421623968736,0.7428354320451585,-0.011506730351715122,0.7309433002796847,0.7075664621676891,-0.023376838111995535
xgboost,1,3110e0c7,focus,target_focus,True,True,xgboost__fold_01__focus__3110e0c7__weighted_aug__91559ece600f,91559ece600f792478d33f8a10c021377bdac6d0a5928b631ca260107808d4c8,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5,37,185,222,f9c03b5d4c62318fd1263b5af6ec519c3a8859d5f192852cd20660658954a74d,0.5972242512783055,0.6772826880934989,0.08005843681519342,0.882536893445135,0.8820343846084152,-0.0005025088367197617,0.24501432425405326,0.14542504738824474,0.09958927686580851,0.9020447296413567,0.5801262960972827,0.321918433544074,0.572972972972973,0.6270270270270271,0.05405405405405406,0.5546504559270516,0.6438101672014862,0.08915971127443456
lightgbm,1,3110e0c7,focus,target_focus,True,True,lightgbm__fold_01__focus__3110e0c7__weighted_aug__2adae2e1dc8c,2adae2e1dc8c8cbe6ebb7befdbf0d0a3a4423a81cf1658628f513fce9b853639,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5,37,185,222,f9c03b5d4c62318fd1263b5af6ec519c3a8859d5f192852cd20660658954a74d,0.6150474799123449,0.7190650109569029,0.10401753104455802,0.8885900494814607,0.922610333223545,0.03402028374208432,0.22155794220473993,0.1360506373810588,0.08550730482368113,0.6755302299138181,0.43943183109548134,0.23609839881833672,0.5486486486486487,0.6324324324324324,0.0837837837837837,0.5317151430523782,0.644059644059644,0.11234450100726578
xgboost,1,7150e10a,focus,target_focus,True,True,xgboost__fold_01__focus__7150e10a__weighted_aug__28f26d476f47,28f26d476f4713426c126a84bd051083e3adc14af14e0c8777f72488f65e4325,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.8526435643434525,297,78,375,4be7ae15632de70c5b07ca2fc5f5dab3f5dee5c9f76dd2cd814e58e18675a538,0.7769144435811103,0.790986790986791,0.014072347405680752,0.6201775463076458,0.6342176109676216,0.01404006465997587,0.28957455282053296,0.144402143838224,0.14517240898230896,0.8821772003444455,0.4843554161788406,0.3978217841656049,0.7150997150997151,0.7264957264957265,0.011396011396011319,0.6905009272834963,0.7275684467335322,0.037067519450035835
lightgbm,1,7150e10a,focus,target_focus,True,True,lightgbm__fold_01__focus__7150e10a__weighted_aug__9f2167133e04,9f2167133e04969c88cd2286463c0241601a0fdf008b739abf88bd4f919933e8,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7267390945834876,297,78,375,4be7ae15632de70c5b07ca2fc5f5dab3f5dee5c9f76dd2cd814e58e18675a538,0.7808426141759476,0.7850297850297849,0.004187170853837352,0.6284614448180138,0.6411086575510898,0.012647212733076008,0.23051872997337117,0.14697043874845392,0.08354829122491725,0.6572794835009613,0.454840996108796,0.2024384873921653,0.6901061901061901,0.7204739704739704,0.030367780367780317,0.6803134725403395,0.7032187615832339,0.02290528904289446
